"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
12799,21211,44682.55,59305.20,178.25,1344,413,0,20.50
12800,21214,44715.77,59356.02,208.75,1948,407,0,19.58
12801,21215,44715.77,59356.02,208.75,1948,407,0,19.58
12802,21217,44722.89,59376.01,189.83,1743,415,0,18.28
12803,21218,44722.89,59376.01,189.83,1743,415,0,18.28
12804,21221,44689.59,59315.90,178.40,1753,411,0,16.11
12805,21225,44678.47,59331.18,184.18,1355,414,0,21.71
12806,21226,44678.47,59331.18,184.18,1355,414,0,21.71
12807,21227,44713.20,59352.73,175.66,1357,406,0,19.63
12808,21232,44688.53,59301.85,176.83,1284,408,0,20.99
12809,21233,44707.05,59330.92,237.84,2536,402,0,19.77
12810,21234,44737.99,59343.67,213.45,2361,401,0,16.83
12811,21235,44692.17,59343.43,160.20,1268,413,0,17.85
12812,21239,44691.63,59351.38,190.01,1660,415,0,18.98
12813,21241,44734.39,59367.05,212.48,2121,397,0,18.29
12814,21242,44704.66,59340.12,222.78,2520,404,0,17.93
12815,21243,44704.66,59340.12,222.78,2520,404,0,17.93
12816,21252,44678.68,59379.48,185.61,1785,406,0,16.89
12817,21253,44678.68,59379.48,185.61,1785,406,0,16.89
12818,21254,44728.78,59292.15,216.60,2153,414,0,19.49
12819,21255,44728.78,59292.15,216.60,2153,414,0,19.49
12820,21260,44697.93,59379.75,197.57,2037,405,0,16.63
12821,21261,44697.93,59379.75,197.57,2037,405,0,16.63
12822,21268,44684.48,59321.12,168.22,1424,416,0,17.54
12823,21269,44684.48,59321.12,168.22,1424,416,0,17.54
12824,21287,44713.45,59335.40,189.69,1597,416,0,19.67
12825,21291,44742.21,59370.83,206.36,2175,397,0,16.87
12826,21292,44742.21,59370.83,206.36,2175,397,0,16.87
12827,21294,44669.94,59309.01,152.48,1131,415,0,18.23
12828,21304,44706.99,59301.57,173.97,1384,419,0,19.18
12829,21307,44696.89,59337.68,188.77,1668,414,0,18.87
12830,21312,44697.91,59391.40,195.00,2178,402,0,15.57
12831,21317,44677.66,59323.29,205.37,2165,404,0,17.04
12832,21318,44708.10,59359.34,195.04,1783,418,0,19.19
12833,21320,44733.75,59344.27,228.60,3054,391,0,15.56
12834,21321,44719.01,59292.60,183.00,1484,413,0,19.59
12835,21323,44730.19,59334.60,173.09,1224,413,0,21.24
12836,21333,44688.24,59294.89,186.14,1732,405,0,17.34
12837,21339,44706.65,59367.65,198.19,1659,410,0,20.43
12838,21343,44682.94,59323.37,225.98,2326,399,0,19.21
12839,21344,44701.46,59318.25,151.39,1157,415,0,17.61
12840,21345,44701.46,59318.25,151.39,1157,415,0,17.61
12841,21346,44721.50,59353.09,195.62,1723,410,0,19.37
12842,21354,44704.33,59400.42,210.92,2196,401,0,17.48
12843,21355,44704.33,59400.42,210.92,2196,401,0,17.48
12844,21356,44698.15,59332.84,239.57,2835,388,0,17.82
12845,21357,44698.15,59332.84,239.57,2835,388,0,17.82
12846,21358,44728.80,59353.33,193.60,1857,398,0,17.47
12847,21359,44728.80,59353.33,193.60,1857,398,0,17.47
12848,21362,44751.40,59338.73,194.33,2154,405,0,15.36
12849,21363,44751.40,59338.73,194.33,2154,405,0,15.36
12850,21364,44690.05,59335.02,192.42,1604,411,0,20.03
12851,21365,44690.05,59335.02,192.42,1604,411,0,20.03
12852,21372,44698.49,59384.14,160.85,1120,423,0,20.42
12853,21373,44714.47,59340.57,214.98,2236,399,0,17.93
12854,21374,44714.47,59340.57,214.98,2236,399,0,17.93
12855,21375,44657.54,59338.93,186.68,1866,410,0,16.42
12856,21383,44723.51,59338.55,217.77,2340,401,0,17.74
12857,21384,44723.51,59338.55,217.77,2340,401,0,17.74
12858,21397,44721.08,59314.40,140.37,976,420,0,18.17
12859,21398,44721.08,59314.40,140.37,976,420,0,18.17
12860,21400,44698.79,59340.66,182.37,1687,409,0,17.20
12861,21401,44700.00,59345.86,185.08,1558,409,0,19.04
12862,21402,44700.00,59345.86,185.08,1558,409,0,19.04
12863,21405,44673.83,59341.92,173.95,1414,414,0,18.78
12864,21406,44673.83,59341.92,173.95,1414,414,0,18.78
12865,21409,44719.77,59358.84,139.08,1152,417,0,15.24
12866,21410,44719.77,59358.84,139.08,1152,417,0,15.24
12867,21416,44716.81,59341.07,213.45,2427,406,0,16.56
12868,21422,44702.20,59342.42,183.71,1719,413,0,17.44
12869,21423,44702.20,59342.42,183.71,1719,413,0,17.44
12870,21424,44710.59,59336.01,206.28,2120,402,0,17.44
12871,21425,44743.49,59373.57,135.62,950,426,0,17.65
12872,21426,44743.49,59373.57,135.62,950,426,0,17.65
12873,21430,44740.02,59363.04,182.35,1793,403,0,16.23
12874,21433,44686.68,59365.10,192.79,2020,411,0,16.44
12875,21434,44698.00,59342.84,166.30,1335,415,0,18.23
12876,21435,44698.00,59342.84,166.30,1335,415,0,18.23
12877,21440,44697.47,59311.08,183.33,1442,418,0,20.32
12878,21441,44682.84,59311.83,212.39,2254,401,0,17.58
12879,21444,44678.51,59295.60,169.44,1371,411,0,18.33
12880,21445,44661.47,59373.81,207.20,2054,401,0,18.10
12881,21446,44661.47,59373.81,207.20,2054,401,0,18.10
12882,21450,44694.19,59345.22,197.50,1698,415,0,20.29
12883,21454,44724.09,59318.33,199.52,1913,401,0,18.03
12884,21459,44695.79,59377.08,231.37,3261,385,0,14.76
12885,21460,44707.79,59326.86,222.32,2730,393,0,15.81
12886,21464,44683.34,59387.44,215.95,2410,398,0,17.28
12887,21465,44717.84,59326.29,220.83,1950,406,0,21.79
12888,21466,44717.84,59326.29,220.83,1950,406,0,21.79
12889,21469,44735.56,59354.76,169.78,1389,410,0,18.17
12890,21470,44735.56,59354.76,169.78,1389,410,0,18.17
12891,21473,44696.34,59342.73,206.93,1965,406,0,19.01
12892,21475,44716.53,59296.23,214.88,2575,401,0,15.64
12893,21478,44677.46,59351.45,192.74,1721,416,0,19.00
12894,21479,44677.46,59351.45,192.74,1721,416,0,19.00
12895,21492,44717.69,59300.23,184.13,1482,414,0,19.88
12896,21493,44717.69,59300.23,184.13,1482,414,0,19.88
12897,21496,44686.35,59340.26,223.02,2349,402,0,18.64
12898,21497,44686.35,59340.26,223.02,2349,402,0,18.64
12899,21498,44705.79,59315.16,209.32,2175,404,0,17.51
12900,21499,44705.79,59315.16,209.32,2175,404,0,17.51
12901,21503,44690.02,59324.69,152.35,1216,423,0,17.13
12902,21504,44696.16,59342.70,134.62,917,426,0,18.02
12903,21505,44696.16,59342.70,134.62,917,426,0,18.02
12904,21507,44699.25,59327.87,191.13,2039,406,0,15.69
12905,21508,44699.25,59327.87,191.13,2039,406,0,15.69
12906,21511,44726.05,59302.13,169.47,1188,411,0,20.96
12907,21512,44726.05,59302.13,169.47,1188,411,0,20.96
12908,21515,44735.04,59308.87,177.72,1294,419,0,21.27
12909,21516,44735.04,59308.87,177.72,1294,419,0,21.27
12910,21519,44712.76,59332.02,179.54,1708,406,0,16.47
12911,21521,44668.67,59343.79,199.03,2141,404,0,16.26
12912,21525,44687.18,59330.94,180.47,1655,410,0,17.22
12913,21530,44680.75,59356.49,205.97,2018,406,0,18.46
12914,21534,44680.87,59368.07,186.32,1911,405,0,15.99
12915,21549,44719.23,59350.35,173.58,1414,414,0,18.68
12916,21550,44719.23,59350.35,173.58,1414,414,0,18.68
12917,21551,44716.65,59322.49,203.01,2137,399,0,16.69
12918,21552,44694.46,59350.42,213.81,2209,398,0,17.90
12919,21553,44694.46,59350.42,213.81,2209,398,0,17.90
12920,21554,44696.04,59327.38,199.46,2009,398,0,17.15
12921,21555,44725.78,59360.90,233.74,3213,389,0,15.56
12922,21556,44725.78,59360.90,233.74,3213,389,0,15.56
12923,21558,44723.41,59316.55,196.22,1382,417,0,24.08
12924,21559,44723.41,59316.55,196.22,1382,417,0,24.08
12925,21561,44656.87,59299.19,208.60,1666,415,0,22.74
12926,21565,44711.68,59313.78,153.32,1401,423,0,15.16
12927,21574,44684.26,59320.64,216.64,2348,397,0,17.37
12928,21575,44763.20,59338.66,209.02,2238,396,0,16.99
12929,21580,44741.59,59303.35,148.95,1080,411,0,18.17
12930,21589,44703.42,59395.01,158.92,1398,409,0,16.06
12931,21600,44722.52,59326.50,158.36,1168,415,0,18.92
12932,21602,44660.79,59339.35,168.01,1508,406,0,16.43
12933,21604,44742.59,59343.18,203.40,1747,410,0,20.53
12934,21605,44700.58,59297.84,173.66,1525,418,0,17.53
12935,21606,44700.58,59297.84,173.66,1525,418,0,17.53
12936,21607,44730.43,59321.71,210.50,2361,405,0,16.52
12937,21608,44737.69,59299.15,153.95,1112,422,0,19.00
12938,21609,44737.69,59299.15,153.95,1112,422,0,19.00
12939,21610,44733.04,59300.16,190.41,1570,411,0,19.97
12940,21611,44733.04,59300.16,190.41,1570,411,0,19.97
12941,21613,44717.89,59339.29,202.62,2679,389,0,13.35
12942,21615,44738.52,59327.45,205.12,1820,407,0,20.07
12943,21616,44690.04,59375.76,189.46,1789,403,0,17.32
12944,21619,44687.09,59309.42,214.04,2414,400,0,16.55
12945,21620,44687.09,59309.42,214.04,2414,400,0,16.55
12946,21629,44714.60,59286.49,194.69,1742,411,0,18.87
12947,21635,44668.69,59405.72,172.57,1629,413,0,16.15
12948,21638,44764.46,59334.30,171.22,1537,411,0,16.76
12949,21639,44677.44,59321.17,197.08,1513,412,0,22.20
12950,21640,44709.01,59315.25,155.79,1071,429,0,20.22
12951,21642,44680.56,59330.68,208.83,1987,411,0,19.46
12952,21643,44680.56,59330.68,208.83,1987,411,0,19.46
12953,21645,44696.68,59325.35,183.04,1456,414,0,20.05
12954,21648,44701.85,59337.65,163.01,1228,415,0,19.01
12955,21650,44702.17,59348.09,210.13,1941,409,0,19.78
12956,21651,44702.17,59348.09,210.13,1941,409,0,19.78
12957,21652,44701.57,59358.77,198.58,1645,410,0,20.68
12958,21656,44707.36,59330.38,198.32,1846,419,0,18.74
12959,21657,44707.36,59330.38,198.32,1846,419,0,18.74
12960,21662,44695.11,59354.68,190.69,1439,415,0,21.89
12961,21673,44706.64,59298.52,205.86,1991,399,0,18.28
12962,21674,44706.64,59298.52,205.86,1991,399,0,18.28
12963,21675,44700.02,59349.71,157.31,1323,422,0,16.78
12964,21677,44733.45,59298.67,196.82,1772,408,0,18.89
12965,21678,44658.80,59364.77,208.96,1930,403,0,19.60
12966,21680,44672.52,59357.60,227.36,2975,394,0,15.50
12967,21681,44694.13,59362.31,162.02,1026,422,0,22.45
12968,21682,44694.13,59362.31,162.02,1026,422,0,22.45
12969,21685,44742.05,59346.59,198.67,2094,404,0,16.75
12970,21695,44733.92,59372.76,203.55,2171,406,0,16.96
12971,21696,44733.92,59372.76,203.55,2171,406,0,16.96
12972,21697,44690.87,59306.88,203.36,1982,397,0,17.91
12973,21698,44729.19,59344.39,170.04,1737,407,0,14.81
12974,21704,44680.18,59328.78,200.66,1755,412,0,19.99
12975,21709,44739.28,59321.78,182.53,1766,410,0,16.69
12976,21719,44736.46,59293.00,211.45,1622,413,0,23.76
12977,21720,44736.46,59293.00,211.45,1622,413,0,23.76
12978,21721,44728.41,59331.93,185.54,1770,414,0,17.08
12979,21730,44711.86,59349.69,158.43,1081,431,0,20.81
12980,21735,44719.85,59365.54,183.36,1586,407,0,18.35
12981,21739,44737.65,59336.82,211.85,2140,401,0,18.20
12982,21740,44737.65,59336.82,211.85,2140,401,0,18.20
12983,21743,44736.91,59324.54,178.06,1752,408,0,15.88
12984,21746,44706.91,59342.78,208.34,2182,409,0,17.50
12985,21747,44706.91,59342.78,208.34,2182,409,0,17.50
12986,21755,44673.15,59334.43,164.67,1426,407,0,16.70
12987,21757,44679.74,59375.52,184.86,1434,407,0,20.51
12988,21768,44710.58,59319.74,218.64,2291,399,0,18.24
12989,21769,44729.53,59327.05,205.59,1906,411,0,19.34
12990,21771,44753.26,59307.55,179.55,1257,413,0,22.17
12991,21779,44741.25,59342.85,198.12,1708,401,0,19.73
12992,21787,44675.51,59330.95,175.05,1291,410,0,20.56
12993,21795,44714.24,59327.82,182.32,1904,405,0,15.28
12994,21796,44717.02,59361.80,213.43,2636,399,0,15.64
12995,21797,44687.65,59322.71,186.52,1666,411,0,18.39
12996,21798,44687.65,59322.71,186.52,1666,411,0,18.39
12997,21803,44721.84,59311.48,218.20,2457,390,0,16.70
12998,21804,44721.84,59311.48,218.20,2457,390,0,16.70
12999,21806,44741.81,59339.29,182.96,1590,417,0,18.64
13000,21807,44741.81,59339.29,182.96,1590,417,0,18.64
13001,21808,44700.37,59353.81,154.37,1287,409,0,16.38
13002,21810,44740.94,59351.21,183.71,1871,402,0,15.69
13003,21811,44740.94,59351.21,183.71,1871,402,0,15.69
13004,21815,44736.66,59354.58,201.71,2162,402,0,16.68
13005,21820,44737.90,59341.59,207.71,1958,406,0,19.13
13006,21822,44757.95,59345.33,182.44,1719,406,0,16.86
13007,21824,44736.21,59332.79,166.86,1080,418,0,22.50
13008,21825,44736.21,59332.79,166.86,1080,418,0,22.50
13009,21828,44692.28,59362.00,186.07,1328,417,0,22.58
13010,21832,44714.15,59364.07,230.96,2274,405,0,21.30
13011,21836,44690.79,59284.89,213.21,2559,399,0,15.48
13012,21837,44690.79,59284.89,213.21,2559,399,0,15.48
13013,21838,44709.39,59370.19,219.91,2346,402,0,18.47
13014,21843,44750.53,59360.67,164.97,1689,408,0,14.34
13015,21844,44715.17,59369.80,183.72,1518,414,0,19.62
13016,21845,44715.17,59369.80,183.72,1518,414,0,19.62
13017,21846,44703.25,59351.70,197.28,1933,414,0,17.62
13018,21847,44749.26,59403.87,148.89,1242,415,0,15.99
13019,21848,44749.26,59403.87,148.89,1242,415,0,15.99
13020,21850,44743.40,59311.15,189.47,1917,406,0,16.31
13021,21854,44722.29,59333.44,167.74,1308,421,0,18.99
13022,21856,44700.21,59330.32,199.22,1814,408,0,19.01
13023,21861,44679.86,59324.66,212.08,2098,406,0,18.74
13024,21862,44679.86,59324.66,212.08,2098,406,0,18.74
13025,21863,44682.69,59363.25,209.92,1917,406,0,19.89
13026,21866,44696.99,59334.14,202.15,2116,411,0,16.98
13027,21867,44689.00,59372.47,168.31,1497,414,0,16.67
13028,21873,44728.28,59336.14,182.90,1452,403,0,19.80
13029,21875,44736.38,59347.12,203.56,1990,400,0,18.06
13030,21877,44705.17,59319.18,218.01,1903,403,0,21.56
13031,21878,44717.94,59370.61,177.10,1349,420,0,20.47
13032,21879,44717.94,59370.61,177.10,1349,420,0,20.47
13033,21885,44712.51,59329.75,178.65,1585,417,0,17.72
13034,21903,44696.59,59340.18,194.45,1883,405,0,17.48
13035,21906,44713.05,59388.63,224.34,2155,399,0,20.09
13036,21907,44696.54,59349.49,170.52,1455,408,0,17.45
13037,21910,44711.57,59356.48,166.09,1166,414,0,20.62
13038,21911,44711.57,59356.48,166.09,1166,414,0,20.62
13039,21912,44705.16,59353.22,202.59,1889,411,0,19.07
13040,21913,44705.31,59296.12,224.51,2436,406,0,18.10
13041,21914,44698.20,59303.40,146.82,1190,422,0,16.35
13042,21921,44693.73,59349.71,202.38,2139,405,0,16.80
13043,21922,44693.73,59349.71,202.38,2139,405,0,16.80
13044,21923,44691.55,59343.30,177.31,1557,409,0,17.64
13045,21925,44732.13,59339.49,161.26,1341,413,0,17.12
13046,21928,44701.29,59313.62,208.09,2290,402,0,16.94
13047,21929,44701.29,59313.62,208.09,2290,402,0,16.94
13048,21933,44671.52,59308.36,206.85,2381,396,0,15.75
13049,21935,44719.21,59354.38,221.25,2364,402,0,18.27
13050,21936,44688.30,59309.18,195.38,2477,414,0,14.01
13051,21937,44688.30,59309.18,195.38,2477,414,0,14.01
13052,21941,44700.74,59364.96,172.29,1259,416,0,20.53
13053,21943,44687.40,59334.50,182.95,1871,407,0,15.70
13054,21944,44687.40,59334.50,182.95,1871,407,0,15.70
13055,21947,44728.36,59330.01,202.04,1614,409,0,21.84
13056,21951,44725.08,59348.03,192.82,1899,400,0,16.99
13057,21955,44739.47,59356.77,204.45,2326,400,0,16.47
13058,21959,44758.56,59354.10,185.76,1667,414,0,18.09
13059,21960,44677.61,59321.28,192.79,1866,405,0,17.32
13060,21961,44677.61,59321.28,192.79,1866,405,0,17.32
13061,21962,44692.61,59333.01,197.46,1882,407,0,18.02
13062,21963,44692.61,59333.01,197.46,1882,407,0,18.02
13063,21971,44721.69,59335.88,204.65,2501,401,0,14.69
13064,21976,44703.44,59324.24,178.39,1403,418,0,19.84
13065,21977,44703.44,59324.24,178.39,1403,418,0,19.84
13066,21978,44724.42,59380.77,139.66,989,419,0,17.75
13067,21979,44724.42,59380.77,139.66,989,419,0,17.75
13068,21980,44724.92,59341.33,177.89,1821,411,0,15.56
13069,21984,44683.58,59328.24,247.84,3097,404,0,18.05
13070,21985,44726.88,59364.08,145.35,983,424,0,19.28
13071,21986,44734.58,59343.96,212.74,2660,394,0,15.22
13072,21987,44674.63,59367.82,182.50,1623,412,0,17.99
13073,21988,44674.63,59367.82,182.50,1623,412,0,17.99
13074,22001,44736.65,59319.35,214.90,2342,401,0,17.72
13075,22002,44736.65,59319.35,214.90,2342,401,0,17.72
13076,22003,44674.52,59317.54,183.22,1832,403,0,15.98
13077,22006,44730.40,59338.03,189.52,2201,399,0,14.27
13078,22007,44699.08,59333.37,189.24,1584,413,0,19.68
13079,22010,44699.32,59307.34,221.91,2237,390,0,18.88
13080,22011,44699.32,59307.34,221.91,2237,390,0,18.88
13081,22017,44670.42,59366.70,215.06,2176,400,0,18.46
13082,22018,44719.88,59298.31,184.72,1576,410,0,18.77
13083,22023,44668.31,59296.78,188.06,2104,404,0,14.78
13084,22025,44741.62,59313.79,206.65,2289,404,0,16.61
13085,22026,44751.21,59289.99,181.38,1278,419,0,22.35
13086,22028,44690.85,59324.05,135.25,1052,429,0,16.01
13087,22029,44690.85,59324.05,135.25,1052,429,0,16.01
13088,22039,44702.09,59354.98,225.10,2238,409,0,20.12
13089,22040,44702.09,59354.98,225.10,2238,409,0,20.12
13090,22041,44760.31,59361.07,169.76,1552,414,0,16.45
13091,22042,44760.31,59361.07,169.76,1552,414,0,16.45
13092,22044,44691.36,59314.72,217.70,2112,398,0,19.41
13093,22045,44691.36,59314.72,217.70,2112,398,0,19.41
13094,22046,44682.73,59350.48,223.55,2372,405,0,18.51
13095,22047,44718.41,59331.50,175.59,1599,403,0,16.76
13096,22051,44697.69,59315.11,200.83,1968,394,0,17.56
13097,22058,44675.90,59356.04,176.64,1537,412,0,17.83
13098,22059,44675.90,59356.04,176.64,1537,412,0,17.83
13099,22060,44708.95,59348.76,209.45,2710,393,0,14.11
13100,22068,44691.33,59335.77,201.42,2077,400,0,16.98
13101,22069,44691.33,59335.77,201.42,2077,400,0,16.98
13102,22072,44685.15,59299.42,180.42,1678,411,0,17.07
13103,22073,44685.15,59299.42,180.42,1678,411,0,17.07
13104,22075,44696.74,59305.26,196.88,2205,398,0,15.24
13105,22076,44675.83,59329.22,202.68,1881,414,0,19.17
13106,22080,44657.11,59317.69,226.59,2425,399,0,18.63
13107,22092,44686.10,59331.97,162.72,1261,416,0,18.51
13108,22112,44776.90,59319.57,214.95,2347,400,0,17.34
13109,22113,44776.90,59319.57,214.95,2347,400,0,17.34
13110,22115,44677.37,59334.05,202.37,1871,398,0,18.86
13111,22119,44733.74,59359.90,197.16,2104,400,0,16.31
13112,22120,44733.74,59359.90,197.16,2104,400,0,16.31
13113,22125,44709.20,59292.20,211.61,2478,396,0,15.97
13114,22126,44709.20,59292.20,211.61,2478,396,0,15.97
13115,22134,44739.19,59353.05,157.51,1180,421,0,18.66
13116,22135,44739.19,59353.05,157.51,1180,421,0,18.66
13117,22139,44685.96,59349.76,194.24,1668,409,0,19.60
13118,22143,44727.76,59313.78,171.44,1608,414,0,16.13
13119,22144,44692.30,59302.66,190.33,1817,403,0,17.24
13120,22149,44705.25,59291.10,185.79,1862,404,0,16.10
13121,22150,44705.25,59291.10,185.79,1862,404,0,16.10
13122,22158,44742.57,59310.41,217.80,2652,393,0,15.92
13123,22166,44708.48,59335.65,168.79,1695,418,0,15.11
13124,22168,44712.01,59333.01,181.53,1834,408,0,15.77
13125,22169,44712.01,59333.01,181.53,1834,408,0,15.77
13126,22170,44699.71,59309.48,219.75,1961,414,0,21.50
13127,22173,44719.20,59313.95,203.19,1843,405,0,19.34
13128,22174,44719.20,59313.95,203.19,1843,405,0,19.34
13129,22192,44666.01,59376.96,182.75,1412,406,0,20.36
13130,22194,44702.69,59330.94,224.38,2732,392,0,16.13
13131,22197,44693.14,59337.10,218.87,2471,404,0,17.08
13132,22201,44702.10,59390.98,209.67,2246,395,0,16.83
13133,22202,44726.90,59351.01,220.28,2669,397,0,15.89
13134,22203,44692.43,59357.10,217.25,2407,396,0,16.99
13135,22204,44692.43,59357.10,217.25,2407,396,0,16.99
13136,22213,44693.82,59347.75,174.86,1433,413,0,18.68
13137,22214,44693.82,59347.75,174.86,1433,413,0,18.68
13138,22219,44670.58,59342.36,159.14,1250,415,0,17.92
13139,22220,44670.58,59342.36,159.14,1250,415,0,17.92
13140,22226,44715.11,59356.62,204.13,2016,409,0,17.97
13141,22227,44715.11,59356.62,204.13,2016,409,0,17.97
13142,22234,44713.91,59369.07,186.13,1743,400,0,17.11
13143,22238,44686.15,59289.21,210.32,2072,398,0,18.34
13144,22248,44723.87,59297.60,208.89,2295,406,0,16.58
13145,22249,44670.33,59343.95,184.08,1640,407,0,17.96
13146,22250,44670.33,59343.95,184.08,1640,407,0,17.96
13147,22252,44689.34,59345.90,210.17,2316,401,0,16.63
13148,22257,44695.36,59297.36,142.79,1159,413,0,15.81
13149,22260,44732.91,59360.31,199.96,1831,414,0,19.02
13150,22268,44723.13,59341.61,172.00,1518,411,0,17.08
13151,22269,44668.05,59335.66,204.84,1850,402,0,19.63
13152,22273,44710.12,59311.78,204.18,2421,402,0,15.05
13153,22274,44720.38,59373.27,219.14,2385,398,0,17.41
13154,22275,44720.38,59373.27,219.14,2385,398,0,17.41
13155,22276,44744.98,59334.57,208.72,2286,399,0,16.61
13156,22289,44699.37,59364.28,221.96,2706,392,0,15.81
13157,22293,44708.80,59337.29,196.78,1969,408,0,17.20
13158,22294,44708.80,59337.29,196.78,1969,408,0,17.20
13159,22295,44667.11,59315.03,167.63,1141,425,0,21.68
13160,22296,44721.06,59300.07,189.21,1607,407,0,19.21
13161,22297,44721.06,59300.07,189.21,1607,407,0,19.21
13162,22301,44696.01,59385.59,200.53,1703,411,0,20.38
13163,22302,44696.01,59385.59,200.53,1703,411,0,20.38
13164,22307,44686.05,59324.35,177.43,1532,419,0,18.10
13165,22308,44693.00,59289.43,190.79,1559,418,0,20.33
13166,22309,44693.00,59289.43,190.79,1559,418,0,20.33
13167,22312,44667.08,59348.18,216.78,1953,417,0,21.51
13168,22315,44730.34,59310.44,220.20,2835,387,0,14.84
13169,22319,44720.06,59370.38,198.66,1985,397,0,17.07
13170,22335,44724.23,59358.19,198.73,1738,405,0,19.56
13171,22336,44724.23,59358.19,198.73,1738,405,0,19.56
13172,22341,44716.59,59296.15,166.15,1412,418,0,17.57
13173,22342,44701.99,59387.73,191.10,2299,399,0,14.11
13174,22351,44713.17,59314.96,167.95,1499,412,0,16.60
13175,22356,44761.70,59379.30,225.85,2175,407,0,20.44
13176,22357,44761.70,59379.30,225.85,2175,407,0,20.44
13177,22358,44672.51,59298.46,206.05,1874,407,0,19.79
13178,22363,44690.13,59373.99,175.03,1487,404,0,17.83
13179,22364,44690.13,59373.99,175.03,1487,404,0,17.83
13180,22366,44740.89,59326.83,171.43,1630,401,0,15.73
13181,22367,44702.54,59383.51,201.29,1642,406,0,21.13
13182,22371,44702.59,59331.80,161.24,1059,428,0,21.77
13183,22372,44702.59,59331.80,161.24,1059,428,0,21.77
13184,22373,44710.69,59334.67,176.54,1268,421,0,21.51
13185,22374,44710.69,59334.67,176.54,1268,421,0,21.51
13186,22375,44690.78,59354.09,217.71,2128,403,0,19.33
13187,22376,44690.78,59354.09,217.71,2128,403,0,19.33
13188,22379,44668.22,59348.96,222.11,2423,401,0,17.86
13189,22385,44673.44,59345.60,141.05,1177,420,0,15.37
13190,22386,44673.44,59345.60,141.05,1177,420,0,15.37
13191,22389,44676.53,59336.03,206.05,2231,398,0,16.60
13192,22390,44735.17,59331.33,213.64,2317,411,0,17.81
13193,22391,44735.17,59331.33,213.64,2317,411,0,17.81
13194,22393,44733.17,59365.45,200.95,1854,408,0,18.83
13195,22394,44733.17,59365.45,200.95,1854,408,0,18.83
13196,22395,44733.60,59354.73,207.48,2334,388,0,15.83
13197,22397,44726.05,59377.03,154.36,1366,417,0,15.61
13198,22398,44726.05,59377.03,154.36,1366,417,0,15.61
13199,22408,44730.91,59327.46,205.14,2135,397,0,17.04
13200,22412,44690.05,59349.85,202.78,1610,418,0,22.23
13201,22413,44690.05,59349.85,202.78,1610,418,0,22.23
13202,22414,44661.63,59387.82,170.13,1357,419,0,18.80
13203,22417,44706.21,59306.65,154.79,1057,418,0,20.04
13204,22418,44706.21,59306.65,154.79,1057,418,0,20.04
13205,22419,44689.03,59365.98,192.74,1828,419,0,18.23
13206,22426,44779.87,59346.23,219.14,2379,402,0,17.80
13207,22427,44779.87,59346.23,219.14,2379,402,0,17.80
13208,22430,44711.54,59370.33,238.63,2968,395,0,16.85
13209,22432,44671.73,59350.03,185.26,1529,417,0,19.70
13210,22450,44754.76,59325.88,225.64,2804,398,0,16.53
13211,22451,44754.76,59325.88,225.64,2804,398,0,16.53
13212,22453,44679.35,59310.94,198.31,1721,412,0,19.86
13213,22455,44674.19,59338.20,132.54,965,422,0,16.65
13214,22456,44674.19,59338.20,132.54,965,422,0,16.65
13215,22457,44660.99,59322.07,164.59,1514,409,0,15.81
13216,22458,44660.99,59322.07,164.59,1514,409,0,15.81
13217,22462,44675.90,59338.97,197.55,1835,406,0,18.66
13218,22464,44686.16,59367.67,132.13,1121,418,0,14.35
13219,22470,44721.17,59344.74,217.01,2359,397,0,17.31
13220,22471,44721.17,59344.74,217.01,2359,397,0,17.31
13221,22472,44725.21,59312.45,214.45,2358,397,0,16.90
13222,22477,44696.22,59389.05,199.11,1718,405,0,19.83
13223,22478,44760.00,59333.85,178.25,1698,413,0,16.56
13224,22479,44760.00,59333.85,178.25,1698,413,0,16.56
13225,22480,44688.44,59333.06,168.04,1493,416,0,16.74
13226,22490,44710.88,59328.12,207.38,2188,408,0,17.69
13227,22501,44704.99,59348.91,202.54,1826,413,0,19.68
13228,22507,44704.42,59291.52,181.47,1479,416,0,19.41
13229,22508,44657.13,59292.40,201.98,1980,407,0,17.95
13230,22509,44657.13,59292.40,201.98,1980,407,0,17.95
13231,22514,44730.83,59315.31,218.35,2521,392,0,16.90
13232,22515,44674.56,59329.97,184.71,1241,415,0,23.80
13233,22518,44741.13,59333.50,197.92,1878,400,0,17.99
13234,22523,44715.68,59347.19,178.30,1732,405,0,16.01
13235,22524,44725.63,59340.39,197.52,1664,407,0,20.28
13236,22526,44678.60,59318.84,195.99,2095,403,0,16.07
13237,22527,44697.84,59362.00,209.32,2011,409,0,18.95
13238,22528,44656.71,59334.17,182.27,1517,413,0,19.15
13239,22539,44698.22,59370.41,177.31,1369,405,0,19.78
13240,22540,44698.22,59370.41,177.31,1369,405,0,19.78
13241,22542,44721.11,59310.08,197.28,1898,400,0,17.66
13242,22543,44721.11,59310.08,197.28,1898,400,0,17.66
13243,22546,44664.88,59318.70,224.85,2183,399,0,20.24
13244,22550,44744.17,59295.94,215.87,2321,411,0,17.61
13245,22551,44744.17,59295.94,215.87,2321,411,0,17.61
13246,22556,44733.09,59351.29,210.99,2430,392,0,15.83
13247,22557,44701.94,59337.53,235.91,2350,408,0,20.96
