id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty_xy [nm]
574,7410,1281.715,1284.926,132.76,22336,107,0,1.23
575,5362,1279.92,1278.93,132.58,17420,103,0,1.42
576,5363,1278.753,1279.168,133.53,18341,96,0,1.38
577,5364,1283.528,1275.928,131.3,16820,119,0,1.48
578,5365,1270.967,1276.673,134.87,17970,99,0,1.43
579,5366,1282.14,1272.458,132.57,17537,106,0,1.43
580,5367,1282.462,1278.737,134.22,17863,99,0,1.42
581,5368,1276.178,1273.109,130.57,16613,117,0,1.46
582,5369,1282.78,1269.727,135.64,17734,103,0,1.47
583,5370,1284.127,1277.453,134.96,17863,104,0,1.45
584,5666,1282.872,1286.481,134.55,16111,97,0,1.52
585,5668,1281.098,1288.537,135.95,16402,99,0,1.49
586,5669,1275.373,1275.924,132.52,15665,109,0,1.54
587,5670,1280.344,1280.794,135.94,16257,101,0,1.62
588,5671,1280.843,1287.809,133.95,16193,102,0,1.52
589,5672,1278.057,1271.887,131.71,15393,111,0,1.55
590,5673,1272.297,1280.357,130.9,15512,112,0,1.52
591,5674,1283.319,1276.111,134.58,16195,99,0,1.52
592,5675,1290.054,1280.883,131.39,15405,114,0,1.54
593,5676,1281.847,1278.437,137.55,16574,91,0,1.54
594,5677,1281.101,1288.201,134.15,16071,105,0,1.54
595,5678,1275.499,1270.061,134.06,16233,99,0,1.61
596,5679,1283.697,1278.555,129.73,15530,107,0,1.49
597,5681,1284.341,1276.275,133.55,15935,107,0,1.54
598,5682,1273.937,1275.816,137.84,16864,94,0,1.53
599,5683,1287.104,1274.096,129.47,14872,122,0,1.56
600,5685,1280.947,1275.279,138.46,16661,94,0,1.56
601,5686,1283.767,1289.927,139.39,17417,82,0,1.5
602,5687,1278.823,1281.031,137.55,16757,92,0,1.53
603,5688,1276.93,1291.632,136.43,16681,90,0,1.51
604,5689,1269.476,1286.796,132.68,16079,95,0,1.49
605,7407,1280.601,1284.557,134.44,23047,97,0,1.22
606,7408,1276.366,1277.563,136.02,14700,97,0,1.64
607,7409,1274.438,1280.772,136.02,23039,104,0,1.25
608,5360,1270.137,1275.243,133.65,17731,97,0,1.41
609,5684,1276.664,1277.424,130.89,15052,117,0,1.57
610,1412,1275.471,1283.555,132.4,19412,109,0,1.34
611,1414,1295.504,1280.879,133.95,23466,113,0,1.25
612,1415,1278.716,1281.807,138.14,24905,90,0,1.24
613,1416,1271.23,1290.108,137.95,25234,83,0,1.24
614,1419,1273.371,1273.18,135.02,24576,95,0,1.21
615,1420,1272.18,1283.426,133.77,23568,104,0,1.22
616,4329,1285.201,1280.937,137.15,9225,102,0,2.36
617,4330,1272.804,1288.85,136.12,9063,100,0,2.35
618,4332,1268.262,1285.648,134.76,9278,98,0,2.31
619,4334,1272.078,1284.552,140.97,9823,82,0,2.29
620,4339,1290.008,1277.475,134.68,9148,93,0,2.26
621,4340,1281.553,1293.313,140.68,9561,87,0,2.34
622,4343,1277.765,1283.775,134.38,9381,93,0,2.2
623,4646,1284.573,1278.672,135.47,26976,101,0,1.15
624,1411,1277.892,1279.547,135.8,24722,92,0,1.22
625,1413,1266.111,1282.073,135.17,24186,97,0,1.22
626,1418,1278.007,1266.646,134.54,24063,99,0,1.22
627,4327,1274.867,1280.417,130.74,8780,97,0,2.22
628,4331,1281.956,1279.921,127.64,8163,115,0,2.37
629,4333,1280.429,1274.118,138.5,9674,87,0,2.25
630,4335,1281.804,1271.666,137.38,9417,88,0,2.28
631,4336,1277.456,1283.79,136.83,9445,95,0,2.29
632,4338,1281.758,1276.198,135.42,9201,97,0,2.34
633,4341,1287.231,1274.393,133.28,9447,90,0,2.19
634,4346,1278.699,1282.25,136.21,9288,90,0,2.27
635,4347,1279.164,1273.951,136.47,9862,87,0,2.18
636,4328,1289.261,1278.112,134.07,9039,100,0,2.29
637,4342,1284.637,1276.266,135.03,9138,99,0,2.33
638,4344,1281.942,1286.451,139.7,9630,94,0,2.33
639,4345,1278.765,1277.191,130.86,8583,103,0,2.31
640,1417,1290.183,1274.269,134.58,23644,106,0,1.24
641,4337,1286.422,1268.246,141.84,10008,83,0,2.3
642,5552,1290.641,1279.863,140.13,8056,92,0,2.74
643,716,1281.668,1269.517,140.74,6630,88,0,2.98
644,5547,1277.464,1279.289,130.06,7479,101,0,2.45
645,5548,1274.871,1282.982,131.51,7556,98,0,2.47
646,5551,1272.088,1286.7,133.93,7507,100,0,2.57
647,5553,1282.312,1273.364,137.37,8304,83,0,2.41
648,5557,1281.074,1270.122,139.54,19868,89,0,1.42
649,5558,1278.904,1285.806,134.78,11650,95,0,1.9
650,5559,1278.312,1267.623,136.51,19440,101,0,1.41
651,5560,1275.406,1285.698,134.76,19006,104,0,1.43
652,6120,1278.959,1290.323,134.12,27256,109,0,1.12
653,6121,1272.707,1277.857,132.02,21309,113,0,1.3
654,6122,1281.113,1271.78,132.87,26893,109,0,1.11
655,6123,1279.086,1283.557,130.49,26218,128,0,1.12
656,6124,1288.194,1272.77,132.34,26886,114,0,1.11
657,6125,1278.36,1278.513,134.27,26925,106,0,1.16
658,6126,1280.751,1279.006,135.29,27186,108,0,1.1
659,6311,1280.627,1289.306,129.2,17270,119,0,1.42
660,6312,1283.699,1281.104,135.34,14355,98,0,1.69
661,6313,1282.998,1283.675,136.47,19298,84,0,1.39
662,6315,1281.417,1287.061,132.56,18300,109,0,1.41
663,6316,1285.322,1283.36,136.24,18535,98,0,1.44
664,6317,1280.893,1278.937,129.65,17221,116,0,1.42
665,6318,1275.658,1280.743,132.6,18617,97,0,1.37
666,6319,1271.418,1282.539,131.65,17960,103,0,1.4
667,6320,1274.127,1285.439,131.21,17949,107,0,1.4
668,6321,1276.591,1283.876,133.2,18288,103,0,1.44
669,6322,1268.869,1277.466,137.08,19618,86,0,1.39
670,6323,1277.472,1268.867,135.68,19117,92,0,1.39
671,6324,1281.208,1281.108,138.15,19733,89,0,1.43
672,718,1282.629,1276.438,133.3,6109,95,0,3.01
673,5545,1259.633,1283.34,132.36,7603,94,0,2.47
674,5549,1280.418,1264.005,133.61,7807,99,0,2.5
675,5550,1268.048,1280.284,130.23,7414,100,0,2.5
676,5554,1287.209,1274.052,131.17,7333,99,0,2.54
677,5561,1287.459,1282.795,133.65,18964,99,0,1.46
678,6314,1279.303,1280.222,134.49,18755,100,0,1.41
679,438,1280.292,1281.214,131.15,20068,114,0,1.31
680,440,1278.275,1281.26,137.25,21926,85,0,1.3
681,441,1290.714,1277.725,132.72,20571,110,0,1.34
682,442,1279.243,1270.232,132.33,20067,116,0,1.31
683,6142,1277.053,1281.374,135.26,26396,108,0,1.16
684,6143,1274.7,1273.599,135.31,16033,105,0,1.57
685,6144,1287.009,1282.602,137.63,27149,98,0,1.19
686,6145,1273.68,1275.79,133.64,26519,105,0,1.13
687,6146,1276.045,1273.584,131.73,25830,113,0,1.13
688,6147,1276.813,1275.021,132.26,25473,121,0,1.15
689,6148,1284.962,1281.863,134.42,26929,88,0,1.1
690,6149,1271.079,1277.71,136.62,26966,97,0,1.18
691,6150,1273.47,1279.263,132.09,24987,117,0,1.16
692,5569,1287.566,1285.515,136.77,8039,90,0,2.56
693,6206,1283.868,1277.916,139.05,14644,88,0,1.73
694,1849,1284.004,1281.864,131.76,17231,112,0,1.48
695,6207,1274.741,1287.558,134.3,13696,93,0,1.75
696,7184,1284.472,1277.069,137.59,16115,85,0,1.63
697,5567,1297.147,1275.47,133.91,7896,92,0,2.51
698,5924,1283.614,1273.912,135.54,22320,93,0,1.29
699,5925,1289.623,1283.606,127.7,10070,115,0,2.01
700,5926,1286.348,1288.702,135.29,21797,97,0,1.31
701,5927,1281.711,1273.303,135.76,22461,93,0,1.31
702,6201,1280.304,1280.372,135.81,13882,97,0,1.74
703,6203,1291.928,1284.451,132.76,13393,98,0,1.71
704,7335,1279.066,1271.082,134.01,33410,121,0,1.01
705,7369,1281.719,1276.475,125.71,5294,101,0,3
706,7370,1282.41,1270.529,129.44,5309,100,0,3.14
707,1847,1277.745,1286.646,133.91,18055,103,0,1.45
708,1850,1276.507,1278.545,132.73,17192,104,0,1.5
709,1851,1278.685,1283.809,135.81,18677,87,0,1.42
710,1852,1286.987,1283.781,132.44,17448,109,0,1.47
711,1853,1272.696,1283.639,133.54,17428,106,0,1.51
712,1854,1286.428,1279.783,134.03,18023,98,0,1.44
713,5928,1277.922,1277.143,130.17,20717,124,0,1.35
714,6202,1276.778,1274.528,130.31,9990,104,0,2.05
715,6204,1272.307,1274.934,128.48,12736,114,0,1.73
716,6205,1283.642,1270.63,132.19,13623,100,0,1.69
717,6208,1280.949,1283.472,130.71,12848,114,0,1.79
718,7368,1276.378,1279.96,126.77,5207,96,0,3.05
719,1257,1280.36,1278.177,136.03,14027,96,0,1.72
720,1260,1282.962,1283.887,136.99,14452,87,0,1.68
721,1262,1290.247,1275.547,136.18,13914,95,0,1.73
722,1264,1282.327,1282.14,133.29,14063,89,0,1.64
723,1266,1276.982,1279.785,132.02,13395,99,0,1.7
724,1269,1281.312,1279.092,136.35,13815,94,0,1.75
725,4010,1281.15,1278.252,135.91,20572,93,0,1.34
726,4011,1269.879,1278.653,135,8766,99,0,2.35
727,4761,1278.755,1276.064,136.3,40322,100,0,0.91
728,6460,1281.89,1277.863,133.53,12278,104,0,1.86
729,6468,1278.829,1281.592,136.36,12679,99,0,1.85
730,6470,1276.424,1282.034,134.76,12577,99,0,1.83
731,6471,1265.593,1279.941,135.18,12988,97,0,1.79
732,6472,1287.018,1278.976,136.53,13255,87,0,1.77
733,6474,1283.7,1271.263,135.06,12762,96,0,1.81
734,6476,1281.45,1290.945,128.21,11761,115,0,1.8
735,6482,1275.72,1278.167,134.97,12744,104,0,1.84
736,6483,1278.028,1280.745,137.31,12855,94,0,1.84
737,1259,1270.418,1279.894,135.19,13316,102,0,1.77
738,1261,1276.483,1278.151,132.59,13673,97,0,1.67
739,1263,1274.456,1273.351,134.07,13350,99,0,1.74
740,1265,1277.218,1268.535,136.31,13709,101,0,1.77
741,1267,1270.961,1283.25,135.3,13864,99,0,1.73
742,1268,1271.134,1283.545,138.85,14811,84,0,1.75
743,6462,1283.156,1280.558,137.41,13734,88,0,1.75
744,6463,1276.247,1274.228,131.45,12200,109,0,1.82
745,6465,1277.59,1283.197,135.61,12542,103,0,1.86
746,6466,1278.416,1285.997,137.13,13465,87,0,1.76
747,6467,1279.172,1274.435,130.88,11951,107,0,1.82
748,6469,1269.088,1279.26,132.69,12395,103,0,1.82
749,6473,1278.397,1265.654,130.35,12110,106,0,1.79
750,6475,1277.958,1279.415,132.46,12765,98,0,1.76
751,6478,1279.217,1270.101,129.74,11873,113,0,1.84
752,6479,1273.521,1285.392,131.38,11947,110,0,1.84
753,6481,1278.205,1282.858,134.63,12361,106,0,1.87
754,6484,1275.999,1284.585,132.95,12537,102,0,1.78
755,6477,1282.203,1270.91,130.38,11699,115,0,1.86
756,6464,1284.668,1277.655,135.54,12240,111,0,1.92
757,6480,1282.139,1281.687,137.15,13240,93,0,1.8
758,2703,1281.447,1270.692,136.17,12731,97,0,1.82
759,2705,1268.556,1288.429,132,12173,107,0,1.86
760,2706,1286.535,1276.388,134.12,12722,94,0,1.76
761,2945,1288.265,1287.936,128.78,14524,120,0,1.57
762,2946,1277.596,1281.203,134.4,11407,101,0,1.92
763,2948,1278.715,1278.037,132.08,14893,106,0,1.57
764,2950,1277.324,1281.95,140.35,16967,82,0,1.55
765,2951,1268.253,1278.587,134.46,15537,103,0,1.57
766,2952,1278.245,1275.034,137.3,15957,95,0,1.58
767,2953,1285.195,1277.97,131.71,15077,111,0,1.57
768,2954,1285.25,1277.249,131.79,15226,106,0,1.55
769,4414,1285.85,1279.679,133.19,20309,97,0,1.29
770,4415,1291.104,1275.291,131.96,11018,101,0,1.91
771,4416,1277.604,1281.411,133.6,20506,99,0,1.3
772,4417,1267.547,1273.584,132,19813,112,0,1.32
773,5009,1281.286,1279.472,136.55,19117,98,0,1.46
774,5010,1290.347,1289.504,136.52,12883,92,0,1.86
775,5011,1280.246,1288.8,130.56,17602,113,0,1.4
776,5012,1286.18,1276.762,135.17,18406,104,0,1.42
777,5013,1275.899,1274.412,134.57,18478,102,0,1.41
778,5014,1285.955,1275.973,133.83,19100,90,0,1.34
779,5015,1280.425,1279.88,135.79,19207,95,0,1.44
780,5016,1282.319,1277.078,134.48,19325,89,0,1.34
781,5017,1285.432,1284.72,135.79,19090,99,0,1.39
782,5019,1280.137,1278.23,133.68,18921,100,0,1.37
783,5020,1273.063,1271.358,132.86,18132,117,0,1.42
784,5021,1288.366,1279.729,132.73,18279,111,0,1.4
785,5022,1280.491,1280.382,137.03,19265,97,0,1.4
786,5023,1279.968,1277.981,133.22,18712,96,0,1.37
787,5025,1276.701,1280.098,135.26,19413,90,0,1.36
788,5026,1281.459,1270.039,133,18501,102,0,1.38
789,5027,1270.798,1276.058,134.48,18872,102,0,1.37
790,5028,1281.306,1289.128,135.15,18940,104,0,1.39
791,5029,1272.488,1276.327,132.92,18378,106,0,1.39
792,5340,1283.936,1281.454,134.71,29190,103,0,1.06
793,5342,1278.167,1285.675,133.9,28740,113,0,1.07
794,5343,1279.761,1278.951,136.21,29685,99,0,1.07
795,5344,1274.649,1286.336,137.26,30517,88,0,1.05
796,5345,1275.692,1275.842,130.3,28122,128,0,1.06
797,5346,1278.899,1272.922,134.34,29516,106,0,1.06
798,5347,1282.179,1275.201,130.96,27936,129,0,1.07
799,5024,1272.71,1274.959,133.89,18350,105,0,1.51
800,2704,1275.347,1268.855,136.87,11267,87,0,1.95
801,2947,1272.219,1281.005,134.01,15522,99,0,1.55
802,2949,1269.274,1283.379,135.27,15624,100,0,1.57
803,5018,1283.147,1281.188,133.91,18429,107,0,1.4
804,2480,1272.709,1271.376,132.19,9359,94,0,2.13
805,2481,1280.656,1276.663,140.45,10466,75,0,2.15
806,5639,1279.136,1285.331,135.98,33610,99,0,1
807,573,1284.19,1278.611,130.7,23684,122,0,1.19
808,575,1274.969,1271.626,133.69,25225,106,0,1.16
809,576,1280.607,1276.019,136.23,25344,107,0,1.19
810,577,1282.261,1280.955,134.15,25574,99,0,1.15
811,578,1279.623,1275.877,130.3,23698,124,0,1.18
812,579,1276.188,1276.036,135.87,25988,97,0,1.16
813,580,1290.905,1286.905,133.87,25292,103,0,1.16
814,1477,1283.798,1286.928,127.78,11136,114,0,1.85
815,3457,1281.195,1285.721,136.15,34995,104,0,0.98
816,3458,1272.794,1279.697,137.03,16470,92,0,1.55
817,3459,1280.465,1278.692,133.74,34768,107,0,0.96
818,3460,1288.995,1281.685,132.71,33742,132,0,0.99
819,3461,1274.763,1279.414,131.25,33170,136,0,0.98
820,3462,1277.731,1280.2,136.5,35788,98,0,0.96
821,3463,1283.702,1282.338,136.16,35626,99,0,0.97
822,3464,1276.864,1279.654,133.57,34335,120,0,1
823,3465,1276.236,1281.059,134.04,35077,109,0,0.96
824,3778,1273.917,1274.936,135.6,15467,97,0,1.6
825,3779,1285.344,1282.249,134.52,11472,103,0,1.98
826,3780,1284.842,1287.494,135.91,15329,94,0,1.64
827,3781,1277.951,1283.6,135.33,15180,105,0,1.64
828,4907,1287.188,1279.453,133,15427,100,0,1.56
829,5604,1282.971,1276.743,134.82,44509,109,0,0.85
830,5606,1279.052,1286.592,132.25,42650,127,0,0.85
831,5607,1284.098,1277.03,133.48,43205,128,0,0.86
832,5608,1272.433,1283.836,134.45,43925,116,0,0.85
833,5636,1279.974,1281.53,134.87,33363,101,0,0.99
834,5637,1281.02,1283.934,137.88,8777,93,0,2.48
835,5638,1278.133,1280.174,137.44,34914,82,0,0.98
836,7194,1273.888,1287.028,132.42,19834,112,0,1.34
837,7196,1289.967,1279.999,132.91,20090,106,0,1.33
838,7197,1287.256,1273.335,131.53,19293,118,0,1.36
839,574,1273.535,1279.332,137.47,12674,83,0,1.86
840,2478,1273.054,1278.713,138.25,9466,96,0,2.41
841,156,1273.952,1280.161,136.7,25346,94,0,1.19
842,157,1283.847,1276.039,134.37,35747,110,0,0.96
843,4348,1278.126,1278.742,134.56,32185,98,0,1.01
844,4349,1272.108,1273.327,131.88,28701,122,0,1.09
845,4350,1279.482,1276.235,136.31,32606,97,0,1.06
846,7170,1277.591,1275.95,136.12,22135,99,0,1.34
847,7171,1275.508,1277.641,131.29,8298,106,0,2.34
848,7172,1280.569,1274.475,138.17,23086,85,0,1.27
849,7173,1278.323,1277.754,132.65,21573,116,0,1.26
850,7174,1273.206,1272.729,131.69,21549,104,0,1.25
851,7175,1280.513,1279.097,132.08,21403,111,0,1.28
852,7177,1269.009,1282.86,138.62,23041,87,0,1.31
853,7178,1274.477,1277.345,131.83,20645,128,0,1.32
854,7179,1283.782,1293.167,135.08,22409,97,0,1.29
855,7180,1281.837,1268.384,139.34,23228,84,0,1.28
856,7181,1277.535,1277.239,137.18,22616,92,0,1.27
857,7202,1272.606,1268.035,136.01,35544,105,0,0.99
858,7203,1279.927,1278.4,140.62,8873,79,0,2.38
859,7204,1282.748,1272.571,134.67,35109,107,0,0.97
860,7205,1274.334,1287.677,129.8,32762,142,0,0.97
861,7206,1282.353,1282.561,133.84,34832,116,0,0.97
862,7176,1280.67,1279.576,133.51,21446,108,0,1.28
863,258,1283.569,1278.116,129.52,15830,116,0,1.49
864,1750,1281.201,1279.079,131.06,29658,130,0,1.04
865,256,1289.097,1271.512,131.29,7559,105,0,2.48
866,268,1284.545,1280.795,126.67,15378,122,0,1.51
867,255,1273.043,1277.365,131.02,16159,114,0,1.49
868,257,1292.35,1286.03,129.39,15544,117,0,1.51
869,259,1279.3,1272.212,134.38,17089,97,0,1.47
870,260,1278.603,1281.74,134.94,16838,99,0,1.49
871,261,1278.601,1278.485,133.64,16698,98,0,1.48
872,262,1283.761,1276.726,136.1,17579,90,0,1.46
873,263,1292.203,1277.561,131.59,16605,106,0,1.47
874,264,1281.417,1286.581,134.36,16266,105,0,1.53
875,265,1277.071,1274.711,136.62,17331,87,0,1.47
876,266,1271.94,1276.772,130.3,15869,118,0,1.5
877,267,1272.663,1276.88,137.14,16937,100,0,1.53
878,1738,1271.906,1284.134,132.45,30263,120,0,1.03
879,1739,1281.602,1284.776,127.69,12461,116,0,1.7
880,1740,1280.601,1281.398,135.29,31424,99,0,1.02
881,1741,1280.728,1278.066,132.29,30170,126,0,1.03
882,1742,1275.65,1266.048,134.04,30994,114,0,1.03
883,1743,1276.7,1286.695,132.64,29438,129,0,1.06
884,1744,1283.648,1274.193,129.74,29114,142,0,1.04
885,1745,1278.417,1280.711,134.72,31696,103,0,1.01
886,1746,1287.71,1278.303,129.56,29432,131,0,1.02
887,1747,1279.848,1282.119,134.48,31664,100,0,1.01
888,1748,1277.572,1277.025,135.56,31623,106,0,1.03
889,1749,1276.99,1268.74,133.09,30580,121,0,1.03
890,1751,1277.717,1283.718,134.03,31459,100,0,1.01
891,1752,1280.543,1278.006,130.39,28911,139,0,1.05
892,1753,1282.609,1277.229,131.36,29972,121,0,1.02
893,1754,1279.008,1274.127,132.55,30502,120,0,1.02
894,1755,1276.027,1277.986,134.87,31614,98,0,1.01
895,1756,1286.513,1275.982,134.6,31131,111,0,1.03
896,1757,1279.036,1277.295,131.55,29161,139,0,1.06
897,1758,1282.096,1283.421,131.07,29526,125,0,1.03
898,3838,1274.218,1280.258,137.48,26339,90,0,1.15
899,3839,1274.645,1285.319,130.56,23343,123,0,1.18
900,3840,1275.187,1274.406,136.02,25936,99,0,1.15
901,3841,1283.639,1277.67,135.23,25903,100,0,1.15
902,3842,1293.539,1277.452,134.91,25877,95,0,1.14
903,3848,1280.787,1291.192,133.6,25559,105,0,1.14
904,6406,1274.108,1278.478,133.42,28237,121,0,1.09
905,6407,1277.607,1272.836,132.1,13039,106,0,1.72
906,6408,1278.473,1282.272,133.56,28789,113,0,1.07
907,6409,1281.89,1278.732,136.31,29594,99,0,1.07
908,6410,1280.968,1285.494,133.55,29148,115,0,1.06
909,6411,1277.375,1281.853,135.26,29455,104,0,1.06
910,6412,1279.649,1278.579,136.4,30573,92,0,1.05
911,6413,1280.339,1271.435,132.33,28807,121,0,1.06
912,6414,1282.804,1286.459,132.08,28466,117,0,1.06
913,6415,1281.666,1282.852,134.56,29444,98,0,1.1
914,7473,1274.231,1274.44,133.87,17120,94,0,1.45
915,7474,1274.402,1279.978,137.52,8729,90,0,2.46
916,7475,1285.962,1287.158,130.55,16397,112,0,1.46
917,7476,1291.172,1276.714,133.31,16461,109,0,1.51
918,7477,1282.109,1290.746,135.8,17287,96,0,1.47
919,4901,1276.002,1270.058,139.47,5553,105,0,3.64
920,307,1280.225,1291.12,136.11,39763,102,0,0.92
921,3090,1276.441,1280.073,140.25,19415,73,0,1.43
922,4629,1276.527,1283.957,133.48,17453,102,0,1.46
923,4634,1281.019,1284.886,134.01,18301,94,0,1.41
924,4639,1281.232,1278.674,132.48,17564,97,0,1.42
925,4661,1284.466,1277.923,131.15,17674,105,0,1.4
926,4664,1289.574,1287.534,138.62,18757,93,0,1.46
927,3092,1276.455,1282.976,131.88,16685,118,0,1.51
928,3101,1271.776,1276.352,127.81,16126,124,0,1.47
929,4636,1261.802,1285.382,137.96,18944,84,0,1.54
930,4643,1277.137,1279.572,131.19,17102,105,0,1.45
931,4657,1279.624,1285.765,134.99,18013,100,0,1.45
932,304,1276.53,1284.445,134.47,38976,115,0,0.92
933,305,1294.837,1289.082,134.62,38671,112,0,0.92
934,306,1282.484,1277.523,135.11,39247,106,0,0.91
935,309,1271.908,1281.553,134.58,39308,102,0,0.91
936,310,1284.904,1273.129,133.02,39423,112,0,0.89
937,937,1290.581,1278.627,132.24,6327,91,0,2.81
938,3100,1277.281,1283.768,132.27,17336,102,0,1.45
939,3102,1281.871,1281.793,133.66,16955,111,0,1.54
940,3104,1279.417,1278.631,132.92,17758,96,0,1.42
941,3106,1284.876,1283.914,129.61,16777,113,0,1.44
942,3108,1282.907,1289.139,137.21,18450,94,0,1.47
943,4630,1286.788,1272.995,140.73,12553,85,0,1.92
944,4632,1290.288,1291.171,135.03,18094,92,0,1.43
945,4637,1286.487,1285.445,133.32,17509,105,0,1.45
946,4638,1280.971,1280.625,128.41,16666,122,0,1.44
947,4651,1281.443,1274.928,134.26,18243,94,0,1.42
948,4656,1287.351,1273.197,134.32,18176,98,0,1.43
949,4662,1287.385,1277.81,132.56,17207,108,0,1.46
950,4665,1270.645,1281.915,137.7,18715,86,0,1.42
951,4666,1290.896,1272.166,133.55,17549,106,0,1.46
952,308,1277.935,1283.044,134.27,39139,115,0,0.91
953,936,1279.56,1274.576,130.05,7825,93,0,2.36
954,3093,1279.794,1284.305,134.45,17697,97,0,1.45
955,3094,1276.393,1278.342,132.04,17058,113,0,1.47
956,3095,1284.693,1268.586,136.25,17936,101,0,1.48
957,3096,1279.071,1283.79,132.64,17173,108,0,1.47
958,3097,1291.204,1279.087,131.23,16860,113,0,1.44
959,3098,1283.613,1279.644,134.76,17647,103,0,1.48
960,3099,1284.536,1274.927,136.5,17952,100,0,1.48
961,3103,1277.777,1273.836,134.6,17502,103,0,1.48
962,3105,1274.153,1285.85,130.65,16391,121,0,1.51
963,3107,1283.373,1289.168,137.21,18444,88,0,1.45
964,4631,1282.016,1280.253,136.44,18222,91,0,1.45
965,4633,1277.466,1286.468,133.48,17744,109,0,1.46
966,4635,1283.825,1267.248,135.57,18198,98,0,1.45
967,4640,1284.908,1287.14,130.45,16988,114,0,1.45
968,4641,1278.594,1283.92,136.77,18330,98,0,1.47
969,4642,1282.557,1279.251,132.94,17096,114,0,1.49
970,4649,1266.546,1285.122,129.84,16924,116,0,1.46
971,4650,1280.177,1276.493,133.21,17463,111,0,1.49
972,4652,1288.846,1273.904,134.45,17645,103,0,1.47
973,4653,1272.379,1275.716,131.52,17576,105,0,1.42
974,4654,1279.385,1287.934,137.08,18235,95,0,1.47
975,4655,1270.617,1281.873,131.2,17126,113,0,1.46
976,4658,1279.522,1281.866,134.86,17971,100,0,1.45
977,4659,1281.867,1281.263,135.42,18393,95,0,1.44
978,4660,1278.18,1276.535,136.9,18346,90,0,1.45
979,4663,1287.2,1285.265,134.12,17996,97,0,1.43
980,4645,1283.896,1265.065,135.96,22552,97,0,1.28
981,1211,1276.111,1277.468,130.14,5447,95,0,3.05
982,1212,1278.944,1287.109,132.97,10693,97,0,1.98
983,3947,1285.044,1275.841,138.28,6603,88,0,2.94
984,2927,1281.792,1290.334,135.66,16439,93,0,1.53
985,6883,1277.826,1272.119,143.06,12027,81,0,2.01
986,2039,1279.824,1293.74,142.09,6807,86,0,3.25
987,2044,1278.392,1274.078,134.04,18766,106,0,1.39
988,2046,1278.195,1287.177,135.25,19081,104,0,1.39
989,2559,1279.704,1280.822,132.93,20039,114,0,1.33
990,2568,1279.977,1285.582,138.31,21977,82,0,1.3
991,2572,1282.772,1278.795,136.77,21294,89,0,1.3
992,6463,1281.844,1284.948,129.6,17277,114,0,1.4
993,6469,1285.301,1287.355,139.64,19765,81,0,1.39
994,4264,1290.662,1269.502,141.53,14180,75,0,1.73
995,2038,1279.447,1285.229,131.32,18383,119,0,1.38
996,2040,1270.854,1280.049,133.99,19185,99,0,1.36
997,2041,1287.208,1280.101,132.57,18555,117,0,1.39
998,2042,1276.912,1283.578,133.87,19321,101,0,1.35
999,2043,1277.236,1281.127,132.71,19005,109,0,1.36
1000,2045,1275.272,1278.767,129.22,17491,122,0,1.45
1001,2047,1275.847,1265.858,137.77,20022,88,0,1.37
1002,2048,1275.978,1284.24,134.79,19124,106,0,1.39
1003,2049,1284.276,1279.019,134.78,18812,109,0,1.4
1004,2050,1275.037,1276.639,135.14,19256,95,0,1.37
1005,2051,1279.234,1278.208,131.26,18130,116,0,1.39
1006,2556,1281.62,1285.284,134.22,20980,95,0,1.28
1007,2557,1276.127,1274.3,136.35,8054,93,0,2.46
1008,2558,1284.034,1274.027,139.19,22484,75,0,1.25
1009,2560,1277.024,1286.735,132.78,20592,112,0,1.32
1010,2561,1276.003,1278.244,129.26,19580,118,0,1.34
1011,2562,1278.717,1280.063,132.85,20232,112,0,1.32
1012,2563,1282.095,1276.551,133.09,20241,113,0,1.32
1013,2564,1275.691,1271.696,130.6,19963,109,0,1.29
1014,2565,1286.993,1278.883,132.11,19844,116,0,1.32
1015,2566,1276.612,1277.044,135.22,20668,106,0,1.33
1016,2567,1284.529,1278.265,133.68,19728,122,0,1.37
1017,2569,1281.095,1273.802,132.8,20060,113,0,1.32
1018,2570,1279.513,1285.402,134.72,20645,109,0,1.32
1019,2571,1278.735,1291.505,133.72,20617,102,0,1.3
1020,2573,1267.386,1282.057,135.26,21187,97,0,1.29
1021,2574,1288.098,1284.393,133.97,21169,97,0,1.27
1022,2575,1281.548,1282.277,138.59,21800,87,0,1.31
1023,2576,1278.32,1286.301,131.82,20285,108,0,1.29
1024,4263,1286.756,1276.376,136.96,21860,94,0,1.29
1025,4265,1283.83,1274.735,133.28,21027,111,0,1.29
1026,4266,1283.552,1282.599,133.16,21222,108,0,1.27
1027,6424,1283.074,1281.915,139.66,17381,86,0,1.52
1028,6426,1280.874,1274.079,132.09,15428,107,0,1.54
1029,6464,1276.114,1282.827,129.6,15784,122,0,1.5
1030,6465,1277.989,1283.243,134.38,18231,98,0,1.41
1031,6466,1289.167,1277.862,135.27,18672,91,0,1.39
1032,6467,1282.986,1267.152,130.8,17535,108,0,1.41
1033,6468,1274.273,1276.861,133.27,17891,106,0,1.42
1034,6470,1279.74,1275.844,135.99,18738,96,0,1.41
1035,6471,1288.884,1271.409,133.17,17834,104,0,1.49
1036,2421,1280.603,1284.598,131.95,16162,109,0,1.51
1037,2423,1276.177,1283.337,132.76,16527,103,0,1.49
1038,5125,1275.92,1276.934,138.17,16736,85,0,1.54
