id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty_xy [nm]
932,304,1281.555,1281.305,134.47,38976,115,0,0.92
933,305,1282.127,1283.436,134.62,38671,112,0,0.92
934,306,1281.903,1280.577,135.11,39247,106,0,0.91
935,309,1282.277,1282.973,134.58,39308,102,0,0.91
936,310,1282.241,1279.841,133.02,39423,112,0,0.89
937,937,1283.981,1277.513,132.24,6327,91,0,2.81
938,3100,1282.622,1278.517,132.27,17336,102,0,1.45
939,3102,1282.07,1279.31,133.66,16955,111,0,1.54
940,3104,1281.213,1279.49,132.92,17758,96,0,1.42
941,3106,1280.78,1281.892,129.61,16777,113,0,1.44
942,3108,1284.177,1280.295,137.21,18450,94,0,1.47
943,4630,1284.382,1278.348,140.73,12553,85,0,1.92
944,4632,1285.644,1281.749,135.03,18094,92,0,1.43
945,4637,1283.11,1284.05,133.32,17509,105,0,1.45
946,4638,1284.303,1279.349,128.41,16666,122,0,1.44
947,4651,1281.963,1278.635,134.26,18243,94,0,1.42
948,4656,1282.831,1279.296,134.32,18176,98,0,1.43
949,4662,1282.549,1276.992,132.56,17207,108,0,1.46
950,4665,1280.242,1281.769,137.7,18715,86,0,1.42
951,4666,1282.145,1279.059,133.55,17549,106,0,1.46
952,308,1278.13,1279.03,134.27,39139,115,0,0.91
953,936,1279.802,1277.167,130.05,7825,93,0,2.36
954,3093,1279.697,1279.193,134.45,17697,97,0,1.45
955,3094,1278.476,1280.623,132.04,17058,113,0,1.47
956,3095,1278.267,1275.2,136.25,17936,101,0,1.48
957,3096,1280.818,1280.275,132.64,17173,108,0,1.47
958,3097,1279.478,1278.147,131.23,16860,113,0,1.44
959,3098,1279.471,1280.685,134.76,17647,103,0,1.48
960,3099,1279.531,1277.942,136.5,17952,100,0,1.48
961,3103,1279.169,1279.343,134.6,17502,103,0,1.48
962,3105,1276.201,1281.075,130.65,16391,121,0,1.51
963,3107,1279.655,1279.721,137.21,18444,88,0,1.45
964,4631,1276.268,1281.954,136.44,18222,91,0,1.45
965,4633,1279.463,1280.143,133.48,17744,109,0,1.46
966,4635,1281.342,1278.841,135.57,18198,98,0,1.45
967,4640,1281.959,1278.817,130.45,16988,114,0,1.45
968,4641,1279.136,1276.024,136.77,18330,98,0,1.47
969,4642,1282.13,1279.033,132.94,17096,114,0,1.49
970,4649,1281.164,1279.382,129.84,16924,116,0,1.46
971,4650,1280.671,1280.538,133.21,17463,111,0,1.49
972,4652,1279.929,1278.054,134.45,17645,103,0,1.47
973,4653,1279.429,1278.284,131.52,17576,105,0,1.42
974,4654,1281.495,1279.85,137.08,18235,95,0,1.47
975,4655,1277.475,1279.764,131.2,17126,113,0,1.46
976,4658,1280.356,1280.867,134.86,17971,100,0,1.45
977,4659,1278.804,1280.283,135.42,18393,95,0,1.44
978,4660,1277.567,1279.743,136.9,18346,90,0,1.45
979,4663,1282.156,1276.79,134.12,17996,97,0,1.43
980,4645,1283.38,1273.17,135.96,22552,97,0,1.28
981,1211,1280.937,1281.627,130.14,5447,95,0,3.05
982,1212,1277.782,1279.567,132.97,10693,97,0,1.98
983,3947,1279.016,1278.098,138.28,6603,88,0,2.94
984,2927,1284.586,1285.791,135.66,16439,93,0,1.53
985,6883,1283.103,1284.345,143.06,12027,81,0,2.01
986,2039,1278.36,1284.346,142.09,6807,86,0,3.25
987,2044,1281.596,1283.097,134.04,18766,106,0,1.39
988,2046,1280.653,1281.055,135.25,19081,104,0,1.39
989,2559,1281.752,1282.067,132.93,20039,114,0,1.33
990,2568,1279.943,1281.606,138.31,21977,82,0,1.3
991,2572,1278.94,1280.681,136.77,21294,89,0,1.3
992,6463,1280.07,1281.751,129.6,17277,114,0,1.4
993,6469,1279.67,1282.448,139.64,19765,81,0,1.39
994,4264,1285.1,1278.511,141.53,14180,75,0,1.73
995,2038,1281.066,1280.709,131.32,18383,119,0,1.38
996,2040,1279.806,1278.305,133.99,19185,99,0,1.36
997,2041,1280.105,1282.761,132.57,18555,117,0,1.39
998,2042,1277.11,1279.369,133.87,19321,101,0,1.35
999,2043,1275.344,1275.192,132.71,19005,109,0,1.36
1000,2045,1279.355,1279.138,129.22,17491,122,0,1.45
1001,2047,1279.65,1279.308,137.77,20022,88,0,1.37
1002,2048,1277.317,1280.429,134.79,19124,106,0,1.39
1003,2049,1277.585,1282.51,134.78,18812,109,0,1.4
1004,2050,1280.368,1282.066,135.14,19256,95,0,1.37
1005,2051,1275.883,1276.841,131.26,18130,116,0,1.39
1006,2556,1278.531,1281.696,134.22,20980,95,0,1.28
1007,2557,1282.111,1281.305,136.35,8054,93,0,2.46
1008,2558,1280.413,1277.236,139.19,22484,75,0,1.25
1009,2560,1280.107,1279.375,132.78,20592,112,0,1.32
1010,2561,1278.807,1278.281,129.26,19580,118,0,1.34
1011,2562,1277.92,1277.574,132.85,20232,112,0,1.32
1012,2563,1281.869,1281.468,133.09,20241,113,0,1.32
1013,2564,1281.555,1280.003,130.6,19963,109,0,1.29
1014,2565,1280.452,1278.462,132.11,19844,116,0,1.32
1015,2566,1281.87,1279.611,135.22,20668,106,0,1.33
1016,2567,1278.933,1278.035,133.68,19728,122,0,1.37
1017,2569,1276.692,1279.086,132.8,20060,113,0,1.32
1018,2570,1278.974,1275.777,134.72,20645,109,0,1.32
1019,2571,1277.962,1279.825,133.72,20617,102,0,1.3
1020,2573,1280.205,1279.038,135.26,21187,97,0,1.29
1021,2574,1281.31,1278.812,133.97,21169,97,0,1.27
1022,2575,1277.326,1279.696,138.59,21800,87,0,1.31
1023,2576,1279.737,1280.71,131.82,20285,108,0,1.29
1024,4263,1280.434,1279.684,136.96,21860,94,0,1.29
1025,4265,1280.365,1278.641,133.28,21027,111,0,1.29
1026,4266,1278.229,1282.225,133.16,21222,108,0,1.27
1027,6424,1281.443,1279.183,139.66,17381,86,0,1.52
1028,6426,1281.352,1280.161,132.09,15428,107,0,1.54
1029,6464,1279.24,1278.047,129.6,15784,122,0,1.5
1030,6465,1280.702,1281.169,134.38,18231,98,0,1.41
1031,6466,1277.964,1281.317,135.27,18672,91,0,1.39
1032,6467,1280.164,1280.155,130.8,17535,108,0,1.41
1033,6468,1275.007,1280.999,133.27,17891,106,0,1.42
1034,6470,1279.037,1279.317,135.99,18738,96,0,1.41
1035,6471,1282.307,1276.548,133.17,17834,104,0,1.49
1036,2421,1279.243,1277.573,131.95,16162,109,0,1.51
1037,2423,1280.368,1279.506,132.76,16527,103,0,1.49
1038,5125,1278.407,1279.681,138.17,16736,85,0,1.54
1039,5799,1279.338,1281.289,137.05,29095,92,0,1.1
1040,5801,1280.566,1279.854,133.72,27639,113,0,1.11
1041,5802,1282.009,1280.14,131.81,26845,117,0,1.11
1042,6674,1279.316,1283.617,135.42,9811,96,0,2.27
1043,6675,1278.768,1277.014,131.3,7956,99,0,2.4
1044,6676,1278.634,1284.488,139.91,10772,84,0,2.14
1045,6677,1277.748,1282.599,134.58,9837,92,0,2.11
1046,2424,1281.651,1285.07,137.9,17353,88,0,1.52
1047,5800,1276.358,1278.06,138.83,11060,90,0,2.06
1048,6678,1278.177,1278.372,129.71,9080,105,0,2.15
1049,1131,1274.106,1280.928,136.37,11204,90,0,1.95
1050,1133,1276.102,1276.203,128.63,10229,107,0,1.94
1051,929,1278.254,1280.13,128.07,8984,108,0,2.12
1052,930,1283.582,1279.437,136.18,10347,86,0,2.04
1053,932,1280.044,1278.393,133.36,9264,105,0,2.21
1054,1128,1274.644,1280.452,129.63,10078,108,0,1.99
1055,1130,1279.348,1276.497,127.34,9703,111,0,2
1056,1132,1280.237,1279.703,133.15,10540,102,0,2
1057,1134,1275.789,1278.585,129.65,10532,99,0,1.9
1058,2610,1278.868,1282.459,133.58,14853,97,0,1.58
1059,2611,1281.503,1280.9,138.83,13510,90,0,1.78
1060,2612,1279.08,1280.333,134.35,14838,98,0,1.61
1061,4626,1280.617,1277.134,131.99,33981,121,0,0.96
1062,4627,1276.453,1279.296,134.84,30859,119,0,1.04
1063,4628,1279.25,1282.418,130.62,32863,140,0,0.97
1064,4629,1277.522,1280.379,136.81,36219,83,0,0.94
1065,4630,1280.749,1280.764,136.5,35446,100,0,0.97
1066,927,1275.995,1283.467,139.97,10652,84,0,2.09
1067,928,1277.363,1282.633,136.45,8076,95,0,2.47
1068,931,1277.903,1282.58,132.69,9649,97,0,2.09
1069,1354,1278.616,1278.074,136.38,20378,96,0,1.38
1070,1356,1280.611,1277.52,134.01,20255,98,0,1.37
1071,2870,1284.774,1279.274,136.35,8541,97,0,2.43
1072,2871,1280.308,1277.337,134.48,18893,99,0,1.41
1073,3260,1279.529,1277.721,133.88,28698,106,0,1.1
1074,4738,1281.264,1280.033,140.31,12532,84,0,1.95
1075,4739,1279.858,1278.809,132.43,11174,97,0,1.93
1076,4741,1280.01,1277.132,129.06,10632,111,0,1.95
1077,4744,1282.715,1281.12,130.25,10873,107,0,1.98
1078,2869,1280.218,1280.713,133.89,18435,106,0,1.44
1079,2872,1278.614,1282.666,134.46,19081,112,0,1.43
1080,3257,1283.318,1281.501,132.61,27364,115,0,1.12
1081,3258,1280.753,1281.703,132.23,23916,117,0,1.21
1082,3259,1279.643,1282.807,136.13,28889,98,0,1.11
1083,3261,1280.307,1279.35,135.7,28563,105,0,1.12
1084,4742,1283.102,1281.986,131.41,11116,102,0,1.93
1085,4743,1280.429,1280.503,141.02,12591,86,0,1.95
1086,4736,1275.442,1279.739,131.42,11037,102,0,1.94
1087,4737,1278.77,1280.019,134.45,9628,96,0,2.19
1088,4740,1276.799,1283.308,125.99,10374,118,0,1.93
1089,1357,1277.259,1281.3,137.91,21094,89,0,1.37
1090,5558,1274.948,1278.746,128.66,15442,119,0,1.54
1091,5559,1281.678,1279.726,136.94,17258,102,0,1.55
1092,6236,1280.404,1280.165,135.35,30885,96,0,1.06
1093,5554,1280.098,1280.036,134.68,16604,101,0,1.54
1094,5555,1278.151,1278.217,135.44,11064,93,0,2
1095,5556,1279.569,1281.804,136.75,17223,93,0,1.54
1096,5557,1282.175,1280.386,132.71,16573,105,0,1.52
1097,6232,1280.274,1281.897,136.28,31265,92,0,1.06
1098,6233,1281.352,1278.863,136.88,16570,87,0,1.51
1099,6234,1281.706,1279.236,137,31127,98,0,1.11
1100,6235,1280.224,1279.699,136.01,31119,100,0,1.07
1101,262,1281.803,1278.064,130.29,21400,120,0,1.26
1102,6485,1279.843,1281.073,132.85,42778,127,0,0.86
1103,6486,1280.807,1281.114,134.73,43892,110,0,0.86
1104,6797,1278.651,1278.87,136.97,13271,86,0,1.78
1105,6483,1281.035,1278.051,135.29,43954,108,0,0.86
1106,6484,1281.309,1276.848,130.08,9127,104,0,2.16
1107,6757,1281.117,1284.569,132.12,10429,98,0,1.97
1108,6761,1276.729,1283.169,143.19,11863,78,0,2
1109,6764,1277.594,1279.023,141.71,11338,82,0,2.04
1110,980,1281.05,1280.515,132.95,28409,114,0,1.07
1111,981,1281.555,1279.717,134.81,28851,109,0,1.08
1112,982,1279.357,1281.201,133.08,28351,108,0,1.07
1113,983,1279.951,1280.851,131.75,27923,113,0,1.07
1114,984,1282.195,1279.028,135.17,29210,99,0,1.07
1115,985,1279.972,1280.284,133.39,28442,114,0,1.07
1116,986,1279.821,1281.082,131.98,27443,128,0,1.09
1117,987,1281.018,1279.105,129.92,26782,138,0,1.09
1118,988,1279.823,1282.672,132.46,28265,121,0,1.07
1119,989,1280.792,1281.199,134.6,29434,100,0,1.05
1120,990,1277.337,1279.665,136.97,30559,86,0,1.04
1121,991,1280.754,1282.344,136.12,29139,100,0,1.08
1122,6755,1282.871,1272.824,132.28,9955,104,0,2.06
1123,6758,1280.041,1277.496,129.42,9816,105,0,2.01
1124,6759,1279.781,1278.273,130.89,9591,113,0,2.11
1125,6760,1280.215,1280.684,134.55,10402,98,0,2.03
1126,6762,1282.856,1278.75,137.25,10980,88,0,2
1127,6763,1276.536,1278.3,133.76,9830,104,0,2.2
1128,6765,1277.104,1277.629,131.78,9738,108,0,2.09
1129,6766,1280.23,1277.269,134.42,10903,87,0,1.93
1130,6767,1280.76,1280.061,134.24,10158,101,0,2.07
1131,1675,1281.723,1279.081,134.85,46812,120,0,0.85
1132,1677,1280.869,1277.024,134.54,46538,116,0,0.83
1133,1678,1280.876,1281.731,135.01,46550,112,0,0.83
1134,1680,1280.439,1280.793,132.94,45651,124,0,0.82
1135,1681,1280.614,1280.769,135.16,47070,106,0,0.82
1136,3672,1278.511,1276.788,134.77,20843,93,0,1.31
1137,3674,1281.69,1281.744,131.43,19956,110,0,1.32
1138,3675,1277.065,1281.478,140.47,22592,70,0,1.3
1139,3676,1280.758,1276.99,130.22,20217,113,0,1.29
1140,3678,1282.271,1282.593,132,19656,111,0,1.33
1141,6909,1285.434,1282.193,144.88,11197,74,0,2.13
1142,1676,1277.331,1280.039,138.13,13077,89,0,1.82
1143,1679,1278.312,1277.617,133.44,45843,125,0,0.83
1144,3673,1275.615,1278.918,131.34,6607,108,0,2.8
1145,3677,1276.77,1277.501,138.51,21641,89,0,1.36
1146,5399,1281.922,1288.848,128.92,11015,107,0,1.85
1147,5400,1283.999,1286.057,131.41,11643,115,0,1.86
1148,5404,1282.293,1282.893,141.07,13890,85,0,1.78
1149,5405,1281.073,1285.185,133.84,12324,103,0,1.81
1150,5401,1279.488,1280.869,138.21,13730,79,0,1.72
1151,5402,1281.674,1279.498,135.33,12844,92,0,1.77
1152,5403,1281.491,1279.522,135.79,13257,86,0,1.73
1153,5398,1280.471,1278.908,134.76,12343,97,0,1.86
1154,2114,1281.001,1278.788,134.92,20573,97,0,1.3
1155,2115,1281.793,1279.164,135.5,17799,95,0,1.46
1156,2116,1277.723,1277.757,130.12,19384,121,0,1.34
1157,2117,1282.742,1280.011,135.53,20973,99,0,1.32
1158,2118,1278.063,1280.444,137.51,21168,88,0,1.33
1159,2120,1281.668,1282.933,135.46,20784,95,0,1.33
1160,2121,1279.969,1281.154,135.47,20505,103,0,1.35
1161,2122,1280.223,1282.185,135.63,20948,95,0,1.32
1162,2123,1278.577,1277.382,137.06,21472,87,0,1.31
1163,2125,1281.846,1279.123,132.78,20361,102,0,1.31
1164,2126,1279.401,1279.616,134.15,20763,99,0,1.31
1165,2127,1280.587,1279.409,130.37,19586,114,0,1.32
1166,2128,1280.24,1278.798,137.13,21116,90,0,1.33
1167,2129,1276.773,1283.086,132.27,20059,112,0,1.33
1168,2130,1279.823,1280.436,138.39,21832,80,0,1.31
1169,2131,1278.106,1282.785,133.44,20273,106,0,1.33
1170,2132,1282.508,1279.209,135.18,20839,105,0,1.33
1171,2133,1282.797,1280.307,132.53,20483,98,0,1.34
1172,2134,1280.748,1279.512,132.89,20311,106,0,1.32
1173,2135,1280.252,1278.469,136.2,21332,99,0,1.35
1174,2136,1279.199,1280.992,137.58,21441,85,0,1.34
1175,2138,1284.352,1280.896,139.31,22098,82,0,1.31
1176,2139,1279.681,1280.109,133.88,20547,108,0,1.33
1177,2141,1280.348,1279.516,132.32,19967,112,0,1.33
1178,2142,1282.26,1279.933,135.27,21231,92,0,1.3
1179,2144,1281.681,1281.027,136.16,21354,85,0,1.3
1180,2145,1279.799,1281.457,136.88,21429,92,0,1.35
1181,2146,1279.025,1277.727,134.22,21016,93,0,1.29
1182,2147,1281.316,1277.141,131.6,19501,114,0,1.34
1183,2148,1279.865,1280.785,138.91,21864,88,0,1.32
1184,2150,1282.159,1280.141,132.72,20342,105,0,1.31
1185,2119,1277.435,1278.613,131.65,20347,107,0,1.32
1186,2124,1274.628,1280.036,135.75,20805,96,0,1.36
1187,2137,1276.578,1280.17,131.7,19499,117,0,1.36
1188,2140,1276.689,1278.035,131.88,19590,113,0,1.35
1189,2143,1276.263,1280.689,136.43,21466,91,0,1.3
1190,2149,1275.93,1280.007,136.25,21583,87,0,1.32
1191,2708,1283.875,1283.173,137.74,16964,86,0,1.53
1192,3202,1281.94,1282.728,131.65,19680,116,0,1.34
1193,6091,1279.264,1283.65,131.28,11764,104,0,1.86
1194,6959,1280.041,1283.662,134.1,18111,101,0,1.44
1195,6960,1280.119,1283.647,134.81,17962,100,0,1.46
1196,2706,1279.13,1278.586,139.02,16846,86,0,1.56
1197,2709,1281.276,1279.621,137.26,16607,91,0,1.59
1198,2710,1279.258,1279.719,137.11,17013,92,0,1.53
1199,2711,1280.008,1280.886,134.09,16241,100,0,1.56
1200,2712,1280.176,1282.724,129.24,15142,117,0,1.55
1201,3194,1279.383,1277.927,134.12,20805,99,0,1.3
1202,3195,1281.135,1278.141,134.42,13674,101,0,1.76
1203,3196,1281.437,1282.369,130.72,19368,122,0,1.35
1204,3197,1280.992,1279.026,134.3,20413,98,0,1.32
1205,3198,1279.621,1278.587,134.45,20787,97,0,1.34
1206,3199,1276.279,1278.249,133.95,19795,117,0,1.41
1207,3200,1280.724,1280.799,135.19,20165,103,0,1.36
1208,3201,1281.19,1281.384,136.19,20887,98,0,1.34
1209,3203,1279.652,1277.698,137.65,21192,88,0,1.33
1210,5297,1280.081,1278.988,139.72,17041,85,0,1.56
1211,6090,1279.862,1279.813,136.03,18852,98,0,1.46
1212,6093,1279.434,1281.212,133.73,17963,106,0,1.44
1213,6094,1279.586,1280.106,135.63,18347,104,0,1.45
1214,6095,1277.767,1276.991,130.51,17662,111,0,1.41
1215,6096,1283.275,1280.861,130.87,17516,111,0,1.44
1216,6097,1282.219,1280.493,134.44,17829,111,0,1.47
1217,6098,1279.47,1278.372,134.53,18316,94,0,1.3
1218,6099,1278.277,1279.108,136.98,18243,102,0,1.48
1219,6100,1282.06,1278.977,134.62,18133,100,0,1.44
1220,6957,1282.623,1280.995,131.32,17402,116,0,1.44
1221,6961,1279,1278.736,135.32,18149,99,0,1.44
1222,6962,1279.097,1279.629,132.14,17730,111,0,1.43
1223,6963,1279.263,1281.04,133.56,17910,104,0,1.45
1224,6964,1283.512,1282.884,135.67,18308,98,0,1.45
1225,6965,1284.772,1277.091,134.18,18471,96,0,1.4
1226,6966,1277.749,1282.802,137.19,18668,94,0,1.48
1227,6967,1279.712,1280.343,133.61,17913,100,0,1.43
1228,6968,1281.291,1280.516,135.46,18335,93,0,1.43
1229,6969,1279.689,1281.108,133.66,17802,100,0,1.44
1230,6970,1281.054,1279.725,135.02,18434,95,0,1.42
1231,6971,1280.481,1277.088,133.97,17946,96,0,1.48
1232,6972,1280.559,1277.863,130.51,17141,120,0,1.45
1233,6973,1281.943,1280.996,134.09,17783,104,0,1.48
1234,7315,1281.984,1281.291,132.35,21533,127,0,1.29
1235,7317,1277.981,1279.626,136.27,23229,89,0,1.29
1236,7318,1275.356,1283.491,134.35,22347,104,0,1.29
1237,7319,1277.514,1277.766,136.88,22775,100,0,1.32
1238,7320,1280.618,1280.308,134.35,21950,106,0,1.31
1239,7321,1284.752,1278.553,134.69,22141,106,0,1.29
1240,7322,1280.749,1282.114,133.75,21709,107,0,1.26
1241,2707,1274.751,1278.787,135.01,5278,88,0,3.28
1242,6092,1274.678,1279.689,135.92,18718,94,0,1.5
1243,3584,1276.053,1277.956,130.07,8369,95,0,2.22
1244,5017,1276.503,1276.97,133.03,18907,105,0,1.36
1245,512,1280.236,1280.952,135.19,30915,110,0,1.04
1246,513,1280.855,1284.719,135.27,18169,99,0,1.44
1247,514,1277.124,1279.294,132.45,30760,115,0,1.01
1248,515,1280.882,1279.692,136.28,32145,99,0,1.02
1249,728,1278.061,1277.796,131.64,12608,100,0,1.73
1250,730,1277.341,1277.701,139.21,13629,87,0,1.76
1251,731,1284.301,1278.351,135.35,13140,97,0,1.76
1252,732,1280.28,1280.692,132.24,12360,111,0,1.8
1253,733,1278.097,1278.177,131.77,12549,113,0,1.77
1254,734,1280.747,1280.58,131.28,12359,104,0,1.76
1255,735,1284.249,1280.744,132.94,13015,101,0,1.73
1256,736,1278.981,1281.741,133.63,12782,102,0,1.77
1257,737,1281.124,1279.223,134.8,12953,100,0,1.77
1258,738,1279.46,1277.263,132.8,12537,105,0,1.78
1259,3585,1281.441,1283.507,138.83,8726,87,0,2.37
1260,5008,1278.369,1278.455,131.45,18324,114,0,1.38
1261,5010,1281.056,1281.341,130.99,18391,113,0,1.37
1262,5011,1280.252,1278.993,131.11,18490,111,0,1.36
1263,5012,1280.498,1282.427,137.31,20174,92,0,1.36
1264,5013,1282.493,1280.147,134.95,19387,98,0,1.36
1265,5014,1278.997,1283.862,136.26,20240,86,0,1.33
1266,5015,1278.634,1283.264,133,18690,112,0,1.39
1267,5016,1279.242,1276.41,132.99,18463,106,0,1.39
1268,5018,1279.334,1278.365,138.3,20519,83,0,1.35
1269,5019,1278.461,1280.534,130.82,18204,111,0,1.37
1270,5020,1281.482,1281.072,133.15,18268,121,0,1.43
1271,5021,1279.692,1281.062,128.53,17613,126,0,1.39
1272,5022,1279.301,1280.887,132.61,18607,110,0,1.38
1273,5191,1282.615,1282.057,135.29,21821,95,0,1.27
1274,5192,1279.778,1281.186,131.47,14423,109,0,1.6
1275,87,1282.965,1278.231,134.42,21636,101,0,1.28
1276,1653,1283.475,1279.058,140.54,15206,88,0,1.71
1277,3117,1282.495,1281.711,133.58,14050,99,0,1.68
1278,4604,1281.626,1280.593,129.32,6741,104,0,2.65
1279,6847,1283.389,1278.504,132.06,26152,110,0,1.12
1280,1263,1279.31,1280.322,133.91,25881,102,0,1.15
1281,3111,1281.324,1281.498,135.94,14697,98,0,1.67
1282,6473,1284.203,1282.063,134.66,5399,93,0,3.25
1283,82,1280.649,1279.47,133.32,21083,107,0,1.3
1284,84,1279.009,1279.504,131.76,20786,110,0,1.29
1285,85,1279.31,1278.643,134.6,21234,103,0,1.31
1286,1267,1280.041,1278.066,134.94,25735,103,0,1.17
1287,3112,1279.944,1280.277,125.57,7274,108,0,2.4
1288,3116,1278.79,1280.499,131.86,14273,103,0,1.64
1289,4603,1278.775,1278.864,133.09,14208,106,0,1.66
1290,6474,1280.21,1279.502,137.93,13810,95,0,1.78
1291,6844,1279.293,1280.908,134.56,27089,104,0,1.13
1292,6846,1277.921,1280.758,131.21,26549,112,0,1.1
1293,6849,1278.275,1276.555,135.65,27291,98,0,1.14
1294,6850,1282.429,1277.457,137.27,28164,96,0,1.13
1295,86,1280.77,1282.54,136.4,21855,93,0,1.3
1296,1264,1279.406,1281.361,130.67,20483,115,0,1.41
1297,1265,1279.891,1282.609,137.01,26916,88,0,1.15
1298,1266,1280.016,1281.799,131.66,25256,110,0,1.14
1299,1651,1274.969,1280.31,139.51,15167,85,0,1.68
1300,3113,1276.273,1281.652,135.49,14613,96,0,1.67
1301,3114,1280.794,1280.131,133.67,14585,93,0,1.6
1302,3115,1278.689,1279.742,130.12,13573,110,0,1.67
1303,6842,1279.03,1281.751,134.7,27343,99,0,1.12
1304,6845,1279.187,1279.247,132.13,26753,112,0,1.11
1305,6848,1278.397,1281.453,133.79,26887,112,0,1.13
1306,6851,1279.935,1281.351,134.66,27485,104,0,1.12
1307,6852,1280.207,1281.188,137.72,27736,93,0,1.15
1308,6853,1279.103,1280.339,134.67,27668,96,0,1.11
1309,839,1278.612,1278.347,132.57,17411,111,0,1.47
1310,841,1280.5,1277.805,138.88,19699,81,0,1.42
1311,844,1282.273,1280.081,130.31,17392,112,0,1.43
1312,846,1281.358,1278.588,133.18,18057,102,0,1.43
1313,848,1281.487,1278.31,128.94,17035,118,0,1.45
1314,849,1278.795,1279.178,132.19,17698,108,0,1.45
1315,850,1277.653,1281.045,132.93,18194,102,0,1.45
1316,857,1284.163,1276.612,136.74,19006,86,0,1.46
1317,858,1278.502,1279.013,130.99,17553,112,0,1.43
1318,860,1278.532,1280.304,135.66,19099,91,0,1.44
1319,862,1280.94,1278.979,134.85,18281,101,0,1.48
1320,863,1281.22,1279.27,137.08,19078,89,0,1.43
1321,864,1281.348,1277.952,136.53,18926,96,0,1.46
1322,866,1280.141,1278.364,138.17,19280,93,0,1.46
1323,873,1280.903,1281.666,132.58,17901,110,0,1.48
1324,875,1279.996,1278.738,136.39,18979,87,0,1.46
1325,877,1278.172,1276.681,134.14,18173,103,0,1.46
1326,878,1280.25,1277.692,133.75,18323,96,0,1.42
1327,879,1280.035,1277.952,138,18962,93,0,1.47
1328,882,1286.187,1278.231,136.09,18496,102,0,1.46
1329,2202,1281.386,1280.09,134.23,10850,104,0,2.03
1330,2204,1279.695,1277.856,139.58,11606,87,0,2.04
1331,2205,1279.2,1275.14,129.47,9746,116,0,2.12
1332,3013,1280.911,1279.491,132.84,14501,103,0,1.63
1333,3323,1281.953,1280.671,131.87,22372,118,0,1.26
1334,3326,1278.657,1279.699,131.57,22513,115,0,1.24
1335,3328,1281.207,1280.132,133.39,23380,101,0,1.23
1336,3332,1282.058,1280.071,132.43,23222,103,0,1.22
1337,3333,1276.921,1279.31,134.63,23310,103,0,1.25
1338,4371,1282.535,1274.269,129.92,8962,106,0,2.21
1339,4373,1282.425,1278.511,133.62,9819,89,0,2.11
1340,4374,1285.483,1273.831,131.54,9113,101,0,2.21
1341,4375,1278.194,1278.585,129.01,9021,103,0,2.19
1342,4379,1280.029,1276.112,135.92,9119,105,0,2.36
1343,4380,1277.498,1275.346,134.01,9713,95,0,2.17
1344,4381,1280.695,1278.991,132.69,9372,99,0,2.19
1345,4382,1279.239,1278.447,126.67,8786,106,0,2.14
1346,842,1281.172,1281.062,135.44,19128,87,0,1.4
1347,843,1280.101,1283.861,135.31,18571,100,0,1.44
1348,845,1284.208,1279.619,134.99,18868,88,0,1.44
1349,847,1278.603,1284.232,133.92,17936,104,0,1.48
1350,851,1278.397,1280.072,136.33,18797,94,0,1.47
1351,852,1278.966,1281.108,136.97,18560,98,0,1.51
1352,853,1279.095,1283.141,137.59,19232,83,0,1.42
1353,854,1281.42,1279.982,132.78,17786,108,0,1.45
1354,856,1282.615,1283.58,134.32,18693,92,0,1.44
1355,861,1280.424,1280.35,130.76,17142,124,0,1.51
1356,865,1281.192,1282.784,133.57,18363,101,0,1.44
1357,867,1280.666,1281.423,136.75,18421,98,0,1.49
1358,868,1281.948,1280.942,128.82,17016,118,0,1.44
1359,869,1281.452,1280.019,136.94,18737,101,0,1.47
1360,871,1280.885,1281.199,137.38,19193,90,0,1.43
1361,872,1280.893,1280.205,132.6,17787,99,0,1.43
1362,874,1279.423,1280.417,133.46,18425,96,0,1.41
1363,876,1283.076,1279.977,137.17,18699,95,0,1.5
1364,880,1280.26,1282.25,130.7,17273,117,0,1.45
1365,881,1283.15,1279.873,135.21,18727,100,0,1.44
1366,885,1279.925,1279.175,133.95,17763,106,0,1.48
1367,2203,1279.611,1282.443,134.11,9409,98,0,2.26
1368,2206,1282.451,1280.405,134.55,11016,93,0,1.99
1369,3014,1286.479,1283.047,134.37,19062,103,0,1.44
1370,3015,1281.356,1277.546,137.77,20438,89,0,1.38
1371,3324,1287.902,1279.925,134.52,10769,102,0,2.11
1372,3325,1280.621,1281.331,134.65,23917,98,0,1.23
1373,3327,1285.129,1281.387,133.53,23126,102,0,1.23
1374,3329,1278.89,1281.238,134.8,23590,97,0,1.23
1375,3331,1278.225,1282.152,135.55,23669,99,0,1.24
1376,4377,1282.875,1281.874,133.95,9104,105,0,2.3
1377,4378,1276.939,1280.472,136.4,10205,86,0,2.12
1378,4384,1283.255,1282.988,136.59,9744,98,0,2.23
1379,4385,1281.47,1282.174,136.56,9839,90,0,2.23
1380,859,1275.447,1277.731,134.2,18291,103,0,1.45
1381,870,1277.158,1278.569,135.1,18481,92,0,1.43
1382,884,1279.294,1276.124,136.14,18398,99,0,1.5
1383,886,1274.558,1280.245,136.79,18967,88,0,1.44
1384,889,1272.413,1279.313,135.98,30820,95,0,1.07
1385,3012,1277.45,1280.656,135.9,19774,95,0,1.4
1386,3330,1277.098,1279.488,137.65,24483,87,0,1.24
